"subscription_id","customer_id","plan_id","status","billing_cycle","start_date","end_date","mrr_usd","discount_pct","trial_end_date","cancellation_reason","created_at"
223,148,5,"active","monthly","2025-07-14",NULL,53.10,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
224,149,1,"active","annual","2024-12-13",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
225,150,3,"active","monthly","2023-11-24",NULL,14.25,25.00,"2023-12-08",NULL,"2026-04-24 22:09:13.186774"
226,151,1,"cancelled","annual","2024-05-26","2024-12-11",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
227,151,2,"active","monthly","2024-12-11",NULL,12.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
228,152,2,"active","monthly","2024-07-13",NULL,10.80,10.00,"2024-07-27",NULL,"2026-04-24 22:09:13.186774"
229,153,2,"cancelled","annual","2023-06-04","2025-08-27",9.00,10.00,"2023-06-18","Company reorganization","2026-04-24 22:09:13.186774"
230,154,2,"active","annual","2024-12-15",NULL,10.00,0.00,"2024-12-29",NULL,"2026-04-24 22:09:13.186774"
231,155,1,"active","annual","2025-09-09",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
232,156,1,"cancelled","monthly","2024-10-14","2025-01-18",0.00,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
233,157,1,"active","annual","2024-12-01",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
234,158,2,"cancelled","annual","2025-05-04","2025-10-27",10.00,0.00,"2025-05-18","Company reorganization","2026-04-24 22:09:13.186774"
235,158,3,"active","annual","2025-10-27",NULL,12.67,20.00,NULL,NULL,"2026-04-24 22:09:13.186774"
236,159,3,"expired","annual","2024-02-11","2024-08-16",15.83,0.00,"2024-02-25","Missing features","2026-04-24 22:09:13.186774"
237,159,6,"active","monthly","2024-08-16",NULL,89.10,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
238,160,1,"paused","monthly","2023-09-10",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
239,161,2,"active","annual","2024-03-17",NULL,7.50,25.00,"2024-03-31",NULL,"2026-04-24 22:09:13.186774"
240,162,5,"expired","annual","2024-07-26","2025-07-08",49.17,0.00,"2024-08-09","Company reorganization","2026-04-24 22:09:13.186774"
241,162,2,"active","annual","2025-07-08",NULL,10.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
242,163,1,"active","monthly","2024-01-05",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
243,164,5,"active","annual","2025-05-30",NULL,36.88,25.00,"2025-06-13",NULL,"2026-04-24 22:09:13.186774"
244,165,1,"active","monthly","2025-04-16",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
245,166,1,"active","monthly","2025-03-25",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
246,167,1,"active","monthly","2025-08-03",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
247,168,5,"cancelled","annual","2024-09-19","2025-06-26",44.25,10.00,"2024-10-03",NULL,"2026-04-24 22:09:13.186774"
248,169,1,"active","annual","2025-03-01",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
249,170,1,"active","monthly","2025-03-14",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
250,171,2,"active","annual","2023-06-18",NULL,10.00,0.00,"2023-07-02",NULL,"2026-04-24 22:09:13.186774"
251,172,1,"active","annual","2025-01-25",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
252,173,1,"cancelled","annual","2024-04-13","2025-10-15",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
253,174,5,"cancelled","monthly","2024-08-27","2025-01-08",59.00,0.00,"2024-09-10",NULL,"2026-04-24 22:09:13.186774"
254,175,1,"cancelled","monthly","2024-05-16","2024-07-31",0.00,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
255,175,1,"active","annual","2024-07-31",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
256,176,6,"active","monthly","2023-03-26",NULL,74.25,25.00,"2023-04-09",NULL,"2026-04-24 22:09:13.186774"
257,177,2,"cancelled","annual","2023-04-27","2024-02-21",10.00,0.00,"2023-05-11","Company reorganization","2026-04-24 22:09:13.186774"
258,177,3,"active","monthly","2024-02-21",NULL,19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
259,178,1,"active","annual","2023-12-23",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
260,179,4,"cancelled","annual","2025-04-04","2025-07-11",32.50,0.00,"2025-04-18",NULL,"2026-04-24 22:09:13.186774"
261,180,4,"expired","annual","2023-05-10","2023-08-09",27.62,15.00,"2023-05-24","Not using it","2026-04-24 22:09:13.186774"
262,180,6,"active","monthly","2023-08-09",NULL,99.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
263,181,5,"expired","monthly","2025-03-24","2025-07-17",59.00,0.00,"2025-04-07","Budget cuts","2026-04-24 22:09:13.186774"
264,181,5,"active","monthly","2025-07-17",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
265,182,3,"active","monthly","2024-12-15",NULL,19.00,0.00,"2024-12-29",NULL,"2026-04-24 22:09:13.186774"
266,183,3,"active","annual","2025-07-04",NULL,14.25,10.00,"2025-07-18",NULL,"2026-04-24 22:09:13.186774"
267,184,1,"cancelled","monthly","2023-11-06","2024-02-24",0.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
268,184,5,"cancelled","annual","2024-02-24","2025-10-16",49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
269,185,1,"cancelled","monthly","2024-12-21","2025-04-12",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
270,186,2,"cancelled","monthly","2023-04-15","2024-12-05",12.00,0.00,"2023-04-29","Not using it","2026-04-24 22:09:13.186774"
271,187,1,"expired","monthly","2024-09-22","2025-03-08",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
272,187,3,"active","monthly","2025-03-08",NULL,19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
273,188,2,"active","monthly","2023-09-12",NULL,12.00,0.00,"2023-09-26",NULL,"2026-04-24 22:09:13.186774"
274,189,2,"active","annual","2025-03-23",NULL,10.00,0.00,"2025-04-06",NULL,"2026-04-24 22:09:13.186774"
275,190,2,"active","annual","2025-09-04",NULL,10.00,0.00,"2025-09-18",NULL,"2026-04-24 22:09:13.186774"
276,191,4,"cancelled","annual","2024-07-03","2025-01-02",26.00,20.00,"2024-07-17","Too expensive","2026-04-24 22:09:13.186774"
277,191,7,"cancelled","monthly","2025-01-02","2025-07-01",149.25,25.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
278,191,2,"active","monthly","2025-07-01",NULL,10.20,15.00,NULL,NULL,"2026-04-24 22:09:13.186774"
279,192,2,"active","monthly","2024-03-23",NULL,12.00,0.00,"2024-04-06",NULL,"2026-04-24 22:09:13.186774"
280,193,1,"cancelled","monthly","2024-12-25","2025-01-28",0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
281,194,2,"active","monthly","2024-08-13",NULL,12.00,0.00,"2024-08-27",NULL,"2026-04-24 22:09:13.186774"
282,195,1,"expired","monthly","2025-06-02","2025-09-10",0.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
283,195,3,"expired","annual","2025-09-10","2025-11-09",15.83,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
284,195,6,"cancelled","monthly","2025-11-09","2025-07-10",99.00,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
285,196,2,"cancelled","annual","2023-03-21","2024-03-07",10.00,0.00,"2023-04-04","Company reorganization","2026-04-24 22:09:13.186774"
286,196,4,"active","monthly","2024-03-07",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
287,197,5,"active","annual","2023-01-09",NULL,49.17,0.00,"2023-01-23",NULL,"2026-04-24 22:09:13.186774"
288,198,1,"expired","monthly","2023-01-25","2023-04-14",0.00,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
289,198,5,"expired","annual","2023-04-14","2024-01-07",49.17,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
290,198,3,"active","annual","2024-01-07",NULL,15.83,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
291,199,1,"cancelled","monthly","2025-09-11","2025-10-14",0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
292,200,5,"active","annual","2024-03-21",NULL,49.17,0.00,"2024-04-04",NULL,"2026-04-24 22:09:13.186774"
293,201,2,"cancelled","monthly","2023-04-19","2024-01-26",12.00,0.00,"2023-05-03","Company reorganization","2026-04-24 22:09:13.186774"
294,201,5,"cancelled","annual","2024-01-26","2025-05-11",41.79,15.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
295,202,2,"expired","annual","2025-05-05","2025-10-31",10.00,0.00,"2025-05-19","Budget cuts","2026-04-24 22:09:13.186774"
296,202,6,"active","monthly","2025-10-31",NULL,99.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
297,203,2,"active","annual","2025-04-03",NULL,10.00,0.00,"2025-04-17",NULL,"2026-04-24 22:09:13.186774"
298,204,5,"expired","monthly","2023-03-08","2024-01-17",44.25,25.00,"2023-03-22","Missing features","2026-04-24 22:09:13.186774"
299,204,1,"cancelled","annual","2024-01-17","2025-02-23",0.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
300,205,5,"active","annual","2023-06-26",NULL,49.17,0.00,"2023-07-10",NULL,"2026-04-24 22:09:13.186774"
301,206,1,"expired","annual","2023-03-31","2023-07-26",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
302,206,6,"active","monthly","2023-07-26",NULL,74.25,25.00,NULL,NULL,"2026-04-24 22:09:13.186774"
303,207,1,"active","monthly","2024-02-02",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
304,208,2,"active","annual","2025-03-21",NULL,10.00,0.00,"2025-04-04",NULL,"2026-04-24 22:09:13.186774"
305,209,2,"expired","monthly","2023-01-29","2023-11-30",12.00,0.00,"2023-02-12","Company reorganization","2026-04-24 22:09:13.186774"
306,209,6,"active","annual","2023-11-30",NULL,82.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
307,210,2,"expired","annual","2024-09-20","2025-01-13",10.00,0.00,"2024-10-04","Missing features","2026-04-24 22:09:13.186774"
308,210,5,"active","monthly","2025-01-13",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
309,211,2,"active","monthly","2023-12-11",NULL,12.00,0.00,"2023-12-25",NULL,"2026-04-24 22:09:13.186774"
310,212,1,"active","annual","2024-01-23",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
311,213,2,"cancelled","monthly","2024-08-02","2025-09-21",9.00,25.00,"2024-08-16","Switched competitor","2026-04-24 22:09:13.186774"
312,214,5,"cancelled","monthly","2023-09-13","2024-01-27",59.00,0.00,"2023-09-27","Switched competitor","2026-04-24 22:09:13.186774"
313,214,6,"active","monthly","2024-01-27",NULL,99.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
314,215,3,"active","annual","2024-12-04",NULL,15.83,0.00,"2024-12-18",NULL,"2026-04-24 22:09:13.186774"
315,216,3,"cancelled","annual","2024-09-20","2025-09-10",15.83,0.00,"2024-10-04",NULL,"2026-04-24 22:09:13.186774"
316,216,5,"cancelled","monthly","2025-09-10","2025-11-10",59.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
317,216,3,"active","monthly","2025-11-10",NULL,19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
318,217,1,"expired","monthly","2025-01-17","2025-08-23",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
319,217,1,"active","annual","2025-08-23",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
320,218,2,"cancelled","monthly","2023-04-10","2024-01-30",10.80,10.00,"2023-04-24","Budget cuts","2026-04-24 22:09:13.186774"
321,219,5,"cancelled","monthly","2024-04-01","2025-04-07",59.00,0.00,"2024-04-15","Switched competitor","2026-04-24 22:09:13.186774"
322,220,4,"cancelled","monthly","2024-03-04","2024-12-09",33.15,15.00,"2024-03-18","Missing features","2026-04-24 22:09:13.186774"
323,220,6,"active","annual","2024-12-09",NULL,82.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
324,221,5,"cancelled","monthly","2024-09-27","2025-10-30",59.00,0.00,"2024-10-11",NULL,"2026-04-24 22:09:13.186774"
325,222,2,"cancelled","annual","2025-07-25","2025-10-16",10.00,0.00,"2025-08-08",NULL,"2026-04-24 22:09:13.186774"
326,222,7,"active","monthly","2025-10-16",NULL,179.10,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
327,223,3,"active","annual","2024-08-03",NULL,15.83,0.00,"2024-08-17",NULL,"2026-04-24 22:09:13.186774"
328,224,1,"cancelled","annual","2023-02-08","2024-11-24",0.00,15.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
329,225,3,"active","monthly","2025-04-17",NULL,19.00,0.00,"2025-05-01",NULL,"2026-04-24 22:09:13.186774"
330,226,1,"active","annual","2025-07-24",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
331,227,5,"expired","monthly","2023-07-17","2023-11-22",59.00,0.00,"2023-07-31","Company reorganization","2026-04-24 22:09:13.186774"
332,227,2,"active","monthly","2023-11-22",NULL,10.80,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
333,228,5,"active","monthly","2023-09-05",NULL,59.00,0.00,"2023-09-19",NULL,"2026-04-24 22:09:13.186774"
334,229,6,"cancelled","annual","2025-05-24","2025-10-10",61.88,25.00,"2025-06-07","Company reorganization","2026-04-24 22:09:13.186774"
335,229,5,"active","annual","2025-10-10",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
336,230,3,"active","monthly","2023-05-16",NULL,19.00,0.00,"2023-05-30",NULL,"2026-04-24 22:09:13.186774"
337,231,3,"active","monthly","2023-08-12",NULL,19.00,0.00,"2023-08-26",NULL,"2026-04-24 22:09:13.186774"
338,232,4,"active","annual","2023-10-11",NULL,32.50,0.00,"2023-10-25",NULL,"2026-04-24 22:09:13.186774"
339,233,2,"active","monthly","2023-10-30",NULL,12.00,0.00,"2023-11-13",NULL,"2026-04-24 22:09:13.186774"
340,234,5,"cancelled","monthly","2024-11-18","2025-06-15",53.10,10.00,"2024-12-02","Not using it","2026-04-24 22:09:13.186774"
341,234,4,"active","monthly","2025-06-15",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
342,235,1,"active","annual","2023-08-16",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
343,236,3,"expired","annual","2024-09-27","2025-02-04",15.83,0.00,"2024-10-11","Missing features","2026-04-24 22:09:13.186774"
344,236,4,"cancelled","annual","2025-02-04","2025-10-07",29.25,10.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
345,237,1,"expired","monthly","2025-06-02","2025-10-16",0.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
346,237,5,"cancelled","annual","2025-10-16","2025-12-16",49.17,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
347,237,3,"active","monthly","2025-12-16",NULL,15.20,20.00,NULL,NULL,"2026-04-24 22:09:13.186774"
348,238,4,"expired","monthly","2023-06-12","2023-12-25",39.00,0.00,"2023-06-26","Budget cuts","2026-04-24 22:09:13.186774"
349,238,4,"active","monthly","2023-12-25",NULL,35.10,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
350,239,4,"cancelled","annual","2025-07-02","2025-09-20",32.50,0.00,"2025-07-16","Not using it","2026-04-24 22:09:13.186774"
351,239,5,"cancelled","annual","2025-09-20","2025-11-20",49.17,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
352,239,5,"active","monthly","2025-11-20",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
353,240,1,"cancelled","monthly","2025-04-23","2025-10-18",0.00,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
354,240,4,"cancelled","monthly","2025-10-18","2025-07-18",39.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
355,241,2,"cancelled","monthly","2023-08-18","2024-08-15",12.00,0.00,"2023-09-01",NULL,"2026-04-24 22:09:13.186774"
356,241,3,"active","annual","2024-08-15",NULL,15.83,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
357,242,3,"cancelled","annual","2024-11-08","2025-10-05",15.83,0.00,"2024-11-22",NULL,"2026-04-24 22:09:13.186774"
358,242,4,"cancelled","monthly","2025-10-05","2025-10-28",39.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
359,243,1,"active","monthly","2023-10-04",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
360,244,2,"cancelled","monthly","2023-10-30","2024-09-07",12.00,0.00,"2023-11-13","Missing features","2026-04-24 22:09:13.186774"
361,244,3,"cancelled","monthly","2024-09-07","2025-01-27",19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
362,245,2,"cancelled","monthly","2025-01-10","2025-05-19",12.00,0.00,"2025-01-24","Switched competitor","2026-04-24 22:09:13.186774"
363,246,2,"cancelled","monthly","2025-06-30","2025-10-20",12.00,0.00,"2025-07-14","Too expensive","2026-04-24 22:09:13.186774"
364,247,1,"expired","monthly","2024-04-12","2025-03-05",0.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
365,247,6,"expired","annual","2025-03-05","2025-06-08",82.50,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
366,247,3,"active","annual","2025-06-08",NULL,15.83,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
367,248,1,"cancelled","monthly","2023-07-05","2024-05-26",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
368,248,5,"active","annual","2024-05-26",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
369,249,4,"active","monthly","2025-06-08",NULL,39.00,0.00,"2025-06-22",NULL,"2026-04-24 22:09:13.186774"
370,250,2,"cancelled","annual","2025-04-26","2025-09-07",10.00,0.00,"2025-05-10","Company reorganization","2026-04-24 22:09:13.186774"
371,250,4,"active","monthly","2025-09-07",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
372,251,1,"active","monthly","2023-12-05",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
373,252,1,"cancelled","monthly","2024-02-27","2025-05-28",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
374,253,6,"active","annual","2025-01-03",NULL,82.50,0.00,"2025-01-17",NULL,"2026-04-24 22:09:13.186774"
375,254,2,"cancelled","annual","2023-04-19","2024-01-29",10.00,0.00,"2023-05-03",NULL,"2026-04-24 22:09:13.186774"
376,255,2,"cancelled","monthly","2024-02-29","2024-08-02",12.00,0.00,"2024-03-14","Switched competitor","2026-04-24 22:09:13.186774"
377,255,2,"cancelled","annual","2024-08-02","2025-08-03",10.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
378,256,1,"expired","monthly","2024-05-09","2025-05-03",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
379,256,5,"active","monthly","2025-05-03",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
380,257,3,"active","annual","2025-02-19",NULL,15.83,0.00,"2025-03-05",NULL,"2026-04-24 22:09:13.186774"
381,258,4,"active","monthly","2023-07-25",NULL,31.20,20.00,"2023-08-08",NULL,"2026-04-24 22:09:13.186774"
382,259,2,"expired","monthly","2024-08-19","2024-12-27",12.00,0.00,"2024-09-02","Not using it","2026-04-24 22:09:13.186774"
383,259,5,"active","monthly","2024-12-27",NULL,50.15,15.00,NULL,NULL,"2026-04-24 22:09:13.186774"
384,260,1,"active","monthly","2025-02-07",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
385,261,1,"active","monthly","2025-01-30",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
386,262,4,"cancelled","annual","2025-03-10","2025-07-18",32.50,0.00,"2025-03-24","Too expensive","2026-04-24 22:09:13.186774"
387,262,4,"active","monthly","2025-07-18",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
388,263,2,"expired","monthly","2023-06-27","2023-09-14",12.00,0.00,"2023-07-11","Not using it","2026-04-24 22:09:13.186774"
389,263,5,"active","monthly","2023-09-14",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
390,264,1,"active","monthly","2025-08-12",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
391,265,2,"cancelled","monthly","2023-06-13","2024-04-25",12.00,0.00,"2023-06-27","Switched competitor","2026-04-24 22:09:13.186774"
392,265,5,"active","annual","2024-04-25",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
393,266,1,"active","monthly","2023-12-21",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
394,267,2,"active","monthly","2024-01-19",NULL,10.20,15.00,"2024-02-02",NULL,"2026-04-24 22:09:13.186774"
395,268,1,"active","monthly","2025-03-03",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
396,269,1,"active","monthly","2025-01-04",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
397,270,1,"cancelled","annual","2023-05-02","2023-07-20",0.00,25.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
398,270,5,"active","annual","2023-07-20",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
399,271,1,"active","annual","2025-04-21",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
400,272,1,"active","annual","2023-01-06",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
401,273,2,"active","monthly","2023-08-15",NULL,12.00,0.00,"2023-08-29",NULL,"2026-04-24 22:09:13.186774"
402,274,1,"cancelled","annual","2023-12-05","2024-05-02",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
403,274,3,"cancelled","annual","2024-05-02","2025-01-17",14.25,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
404,274,5,"active","monthly","2025-01-17",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
405,275,3,"expired","annual","2024-08-03","2025-01-08",15.83,0.00,"2024-08-17","Missing features","2026-04-24 22:09:13.186774"
406,275,6,"active","monthly","2025-01-08",NULL,99.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
407,276,1,"expired","monthly","2024-04-18","2025-02-18",0.00,15.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
